Date,High,Low,Open,Close,Volume,Adj Close
2022-02-03,32.91999816894531,31.6200008392334,32.349998474121094,32.06999969482422,51087800.0,21.420513153076172
2022-02-04,33.22999954223633,31.8799991607666,32.40999984741211,32.630001068115234,59346800.0,21.794553756713867
2022-02-07,32.779998779296875,32.130001068115234,32.54999923706055,32.150001525878906,48868100.0,21.473947525024414
2022-02-08,31.950000762939453,31.260000228881836,31.899999618530273,31.829999923706055,62590000.0,21.260208129882812
2022-02-09,32.689998626708984,31.649999618530273,31.739999771118164,31.950000762939453,50960500.0,21.340362548828125
2022-02-10,32.900001525878906,31.940000534057617,32.29999923706055,32.439998626708984,49534600.0,21.667646408081055
2022-02-11,33.90999984741211,32.630001068115234,32.77000045776367,33.7599983215332,88013400.0,22.549312591552734
2022-02-14,33.939998626708984,32.81999969482422,33.86000061035156,33.0,55687000.0,22.04168701171875
2022-02-15,32.68000030517578,31.889999389648438,32.65999984741211,32.47999954223633,65689000.0,21.69436264038086
2022-02-16,33.70000076293945,32.77000045776367,32.83000183105469,32.93000030517578,65811600.0,21.99493408203125
2022-02-17,33.290000915527344,32.54999923706055,32.849998474121094,32.79999923706055,43255200.0,21.90810203552246
2022-02-18,33.09000015258789,32.27000045776367,32.56999969482422,33.0,60304700.0,22.04168701171875
2022-02-21,34.0,33.0,33.04999923706055,33.849998474121094,51263800.0,22.609426498413086
2022-02-22,34.68000030517578,33.209999084472656,34.220001220703125,33.7400016784668,80206700.0,22.53595542907715
2022-02-23,34.599998474121094,33.79999923706055,34.18000030517578,34.220001220703125,86530100.0,22.856563568115234
2022-02-24,35.290000915527344,32.68000030517578,34.79999923706055,33.38999938964844,139674100.0,22.302181243896484
2022-02-25,34.0,32.900001525878906,33.45000076293945,34.0,86189100.0,22.70961570739746
2022-03-02,35.290000915527344,34.38999938964844,35.2599983215332,34.66999816894531,58071800.0,23.157129287719727
2022-03-03,34.93000030517578,34.15999984741211,34.81999969482422,34.2400016784668,69237400.0,22.869922637939453
2022-03-04,34.68000030517578,33.81999969482422,34.08000183105469,34.22999954223633,55418000.0,22.86324119567871
2022-03-07,34.599998474121094,31.6299991607666,34.5,31.799999237060547,110954100.0,21.240171432495117
2022-03-08,32.970001220703125,31.510000228881836,32.0,32.459999084472656,111633500.0,21.681005477905273
2022-03-09,32.81999969482422,31.739999771118164,32.599998474121094,32.560001373291016,87779300.0,21.747798919677734
2022-03-10,34.599998474121094,32.52000045776367,32.599998474121094,33.70000076293945,136437700.0,22.509239196777344
2022-03-11,34.380001068115234,32.06999969482422,33.90999984741211,32.4900016784668,92153700.0,21.701045989990234
2022-03-14,32.88999938964844,31.520000457763672,32.43000030517578,31.8700008392334,52274100.0,21.286928176879883
2022-03-15,31.540000915527344,30.469999313354492,31.139999389648438,31.100000381469727,66272000.0,20.772621154785156
2022-03-16,31.540000915527344,30.3700008392334,31.5,30.829999923706055,72034900.0,20.592281341552734
2022-03-17,31.399999618530273,29.5,31.25,30.010000228881836,178319300.0,20.04457664489746
2022-03-18,30.81999969482422,29.860000610351562,30.09000015258789,30.610000610351562,93097100.0,20.445335388183594
2022-03-21,32.09000015258789,30.639999389648438,30.90999984741211,31.760000228881836,67700800.0,21.213455200195312
2022-03-22,32.099998474121094,31.350000381469727,31.989999771118164,31.6200008392334,56128600.0,21.119945526123047
2022-03-23,32.470001220703125,31.690000534057617,31.93000030517578,32.04999923706055,52956100.0,21.407154083251953
2022-03-24,32.599998474121094,31.670000076293945,32.04999923706055,32.41999816894531,49402800.0,21.654287338256836
2022-03-25,32.54999923706055,31.920000076293945,32.150001525878906,32.29999923706055,51780100.0,21.57413673400879
2022-03-28,32.08000183105469,30.979999542236328,32.060001373291016,31.600000381469727,68610500.0,21.106586456298828
2022-03-29,32.7599983215332,31.920000076293945,32.130001068115234,32.29999923706055,93809000.0,21.57413673400879
2022-03-30,32.9900016784668,32.380001068115234,32.5,32.9900016784668,69648400.0,22.035009384155273
2022-03-31,33.56999969482422,32.5,32.56999969482422,33.45000076293945,94269500.0,22.342256546020508
2022-04-01,33.790000915527344,32.90999984741211,33.54999923706055,33.0099983215332,72545400.0,22.048364639282227
2022-04-04,32.900001525878906,32.25,32.900001525878906,32.70000076293945,56053000.0,21.84130859375
2022-04-05,33.060001373291016,32.38999938964844,32.65999984741211,32.38999938964844,45847200.0,21.634248733520508
2022-04-06,32.779998779296875,32.040000915527344,32.599998474121094,32.36000061035156,56947100.0,21.614213943481445
2022-04-07,34.060001373291016,32.5,32.63999938964844,34.040000915527344,118469400.0,22.73633575439453
2022-04-08,34.40999984741211,33.849998474121094,34.06999969482422,34.209999084472656,60772700.0,22.849882125854492
2022-04-11,34.099998474121094,33.779998779296875,33.900001525878906,33.95000076293945,48125400.0,22.67622184753418
2022-04-12,34.68000030517578,33.79999923706055,34.400001525878906,33.849998474121094,68522800.0,22.609426498413086
2022-04-13,34.79999923706055,34.099998474121094,34.369998931884766,34.56999969482422,101438800.0,23.0903377532959
2022-04-14,32.06999969482422,31.15999984741211,31.600000381469727,31.270000457763672,119382100.0,22.84938621520996
2022-04-18,31.389999389648438,30.469999313354492,31.15999984741211,30.719999313354492,76350600.0,22.447492599487305
2022-04-19,32.0,31.1200008392334,31.15999984741211,31.649999618530273,88494100.0,23.12705421447754
2022-04-20,31.950000762939453,31.329999923706055,31.649999618530273,31.799999237060547,34694700.0,23.236661911010742
2022-04-22,31.299999237060547,30.31999969482422,31.049999237060547,30.559999465942383,74560900.0,22.330577850341797
2022-04-25,30.440000534057617,29.540000915527344,29.969999313354492,30.110000610351562,66413900.0,22.001758575439453
2022-04-26,30.579999923706055,29.889999389648438,30.110000610351562,30.059999465942383,48764100.0,21.965221405029297
2022-04-27,30.559999465942383,29.950000762939453,30.3700008392334,30.059999465942383,41881300.0,21.965221405029297
2022-04-28,30.6200008392334,30.25,30.450000762939453,30.260000228881836,43298500.0,22.111364364624023
2022-04-29,31.59000015258789,30.280000686645508,30.75,30.280000686645508,76243900.0,22.125978469848633
2022-05-02,30.329999923706055,29.329999923706055,30.170000076293945,29.979999542236328,72456200.0,21.90676498413086
2022-05-03,30.389999389648438,29.81999969482422,30.1200008392334,30.25,52531000.0,22.10405921936035
2022-05-04,32.16999816894531,30.399999618530273,30.600000381469727,32.06999969482422,109417000.0,23.4339542388916
2022-05-05,32.5,31.020000457763672,31.809999465942383,32.0099983215332,99439900.0,23.390111923217773
2022-05-06,33.119998931884766,31.899999618530273,32.689998626708984,33.060001373291016,129570200.0,24.157360076904297
2022-05-09,33.040000915527344,32.060001373291016,32.70000076293945,32.15999984741211,92314500.0,23.499719619750977
2022-05-10,32.849998474121094,32.20000076293945,32.36000061035156,32.439998626708984,60330600.0,23.704317092895508
2022-05-11,33.90999984741211,32.689998626708984,32.779998779296875,33.56999969482422,108895400.0,24.5300235748291
2022-05-12,34.08000183105469,33.2599983215332,33.2599983215332,33.83000183105469,114415900.0,24.72001075744629
2022-05-13,34.439998626708984,33.900001525878906,34.099998474121094,34.27000045776367,67000100.0,25.041522979736328
2022-05-16,34.880001068115234,34.0099983215332,34.25,34.61000061035156,92075300.0,25.28996467590332
2022-05-17,35.13999938964844,34.13999938964844,35.0,34.15999984741211,90914700.0,24.961145401000977
2022-05-18,34.560001373291016,33.43000030517578,34.18000030517578,33.599998474121094,80986200.0,24.551944732666016
2022-05-19,34.290000915527344,33.33000183105469,33.52000045776367,34.16999816894531,63983100.0,24.96845054626465
2022-05-20,34.83000183105469,34.25,34.59000015258789,34.83000183105469,79589900.0,25.45072364807129
2022-05-23,36.310001373291016,35.150001525878906,35.18000030517578,36.20000076293945,93807400.0,26.451799392700195
2022-05-24,32.09000015258789,30.709999084472656,31.200000762939453,31.600000381469727,154453100.0,25.731550216674805
2022-05-25,32.279998779296875,31.260000228881836,31.700000762939453,32.04999923706055,69991900.0,26.097980499267578
2022-05-26,32.560001373291016,31.950000762939453,32.02000045776367,32.130001068115234,78303600.0,26.163124084472656
2022-05-27,32.150001525878906,30.56999969482422,32.150001525878906,30.600000381469727,118295600.0,24.917261123657227
2022-05-30,30.8700008392334,29.1200008392334,30.84000015258789,29.989999771118164,98110100.0,24.420543670654297
2022-05-31,30.6200008392334,29.809999465942383,30.40999984741211,30.059999465942383,83598000.0,24.4775447845459
2022-06-01,30.329999923706055,29.850000381469727,29.899999618530273,30.020000457763672,46353200.0,24.44497299194336
2022-06-02,30.049999237060547,29.549999237060547,29.969999313354492,29.760000228881836,50738300.0,24.233257293701172
2022-06-03,30.440000534057617,29.530000686645508,29.709999084472656,30.280000686645508,60396900.0,24.656688690185547
2022-06-06,30.530000686645508,29.90999984741211,30.5,30.299999237060547,39213900.0,24.6729736328125
2022-06-07,31.299999237060547,30.15999984741211,30.190000534057617,30.65999984741211,80333700.0,24.96611785888672
2022-06-08,31.149999618530273,30.329999923706055,30.420000076293945,30.510000228881836,65923900.0,24.843975067138672
2022-06-09,30.65999984741211,29.979999542236328,30.510000228881836,30.06999969482422,53879000.0,24.485687255859375
2022-06-10,30.010000228881836,29.059999465942383,30.010000228881836,29.649999618530273,63101700.0,24.143686294555664
2022-06-13,29.579999923706055,28.670000076293945,29.020000457763672,29.270000457763672,64507100.0,23.83425521850586
2022-06-14,30.25,29.239999771118164,29.65999984741211,29.600000381469727,68816900.0,24.10297203063965
2022-06-15,30.020000457763672,28.84000015258789,30.0,29.079999923706055,72785700.0,23.679540634155273
2022-06-17,28.450000762939453,26.1299991607666,28.170000076293945,27.309999465942383,184606500.0,22.23824691772461
2022-06-20,28.25,25.90999984741211,26.020000457763672,27.6200008392334,92581800.0,22.490678787231445
2022-06-21,28.15999984741211,26.690000534057617,27.799999237060547,27.06999969482422,85179500.0,22.042818069458008
2022-06-22,27.549999237060547,26.389999389648438,26.579999923706055,26.989999771118164,57874700.0,21.97767448425293
2022-06-23,27.3799991607666,26.1200008392334,26.979999542236328,26.489999771118164,69262300.0,21.57052993774414
2022-06-24,27.09000015258789,26.18000030517578,26.760000228881836,26.290000915527344,53413400.0,21.407672882080078
2022-06-27,28.06999969482422,26.65999984741211,26.81999969482422,27.979999542236328,90417700.0,22.78382110595703
2022-06-28,28.829999923706055,28.020000457763672,28.579999923706055,28.329999923706055,51388000.0,23.068822860717773
2022-06-29,28.81999969482422,27.84000015258789,28.479999542236328,28.079999923706055,52048800.0,22.865251541137695
2022-06-30,28.059999465942383,27.399999618530273,27.649999618530273,27.93000030517578,49910100.0,22.74310874938965
2022-07-01,28.850000381469727,27.520000457763672,28.079999923706055,28.530000686645508,64948200.0,23.23168182373047
2022-07-04,29.280000686645508,28.540000915527344,28.540000915527344,29.139999389648438,37324200.0,23.728397369384766
2022-07-05,28.950000762939453,27.549999237060547,28.899999618530273,28.030000686645508,78428500.0,22.82453727722168
2022-07-06,28.479999542236328,26.90999984741211,28.15999984741211,27.670000076293945,57617200.0,22.53139305114746
2022-07-07,28.920000076293945,28.0,28.0,28.479999542236328,52147300.0,23.19096565246582
2022-07-08,28.969999313354492,28.3700008392334,28.530000686645508,28.799999237060547,43097800.0,23.4515380859375
2022-07-11,28.790000915527344,28.25,28.31999969482422,28.65999984741211,39577600.0,23.337539672851562
2022-07-12,28.43000030517578,27.969999313354492,28.299999237060547,28.229999542236328,46462000.0,22.987394332885742
2022-07-13,28.479999542236328,27.979999542236328,28.1299991607666,28.25,35497200.0,23.003681182861328
2022-07-14,28.0,27.239999771118164,28.0,27.489999771118164,47151000.0,22.38482093811035
2022-07-15,28.049999237060547,27.489999771118164,27.700000762939453,27.959999084472656,38610800.0,22.767536163330078
2022-07-18,28.690000534057617,28.299999237060547,28.389999389648438,28.600000381469727,46782300.0,23.28868293762207
2022-07-19,29.239999771118164,28.399999618530273,28.549999237060547,29.18000030517578,48562300.0,23.760969161987305
2022-07-20,29.219999313354492,28.829999923706055,29.06999969482422,29.170000076293945,43520800.0,23.752826690673828
2022-07-21,29.1299991607666,28.200000762939453,28.979999542236328,29.020000457763672,58843200.0,23.63068389892578
2022-07-22,29.469999313354492,28.850000381469727,29.040000915527344,29.329999923706055,55676200.0,23.883113861083984
2022-07-25,30.75,29.610000610351562,29.610000610351562,30.700000762939453,79106600.0,24.998689651489258
2022-07-26,31.6200008392334,30.59000015258789,31.200000762939453,31.010000228881836,78360100.0,25.25111961364746
2022-07-27,31.469999313354492,30.6200008392334,31.299999237060547,31.350000381469727,56097200.0,25.527978897094727
2022-07-28,32.630001068115234,31.43000030517578,31.59000015258789,32.290000915527344,114996500.0,26.293411254882812
2022-07-29,34.65999984741211,32.83000183105469,33.599998474121094,34.150001525878906,181480600.0,27.8079891204834
2022-08-01,34.150001525878906,33.220001220703125,34.0,33.68000030517578,81365100.0,27.425273895263672
2022-08-02,34.5,33.47999954223633,33.77000045776367,33.83000183105469,69147100.0,27.54741668701172
2022-08-03,34.15999984741211,33.560001373291016,34.0099983215332,33.849998474121094,65544500.0,27.563701629638672
2022-08-04,34.400001525878906,33.58000183105469,34.08000183105469,34.209999084472656,54387500.0,27.85684585571289
2022-08-05,35.060001373291016,34.119998931884766,34.150001525878906,34.869998931884766,77882600.0,28.394275665283203
2022-08-08,36.77000045776367,35.130001068115234,35.13999938964844,36.630001068115234,109484600.0,29.82742691040039
2022-08-09,37.459999084472656,36.849998474121094,37.0099983215332,37.22999954223633,79051200.0,30.31599998474121
2022-08-10,37.650001525878906,36.61000061035156,37.650001525878906,37.11000061035156,78369600.0,30.218286514282227
2022-08-11,37.86000061035156,36.25,37.45000076293945,36.25,128896500.0,29.51799774169922
2022-08-12,31.829999923706055,29.079999923706055,29.100000381469727,31.709999084472656,171288300.0,31.709999084472656
2022-08-15,32.22999954223633,30.549999237060547,30.8799991607666,31.719999313354492,96759000.0,31.719999313354492
2022-08-16,32.06999969482422,31.5,31.719999313354492,32.0099983215332,64218800.0,32.0099983215332
2022-08-17,32.81999969482422,31.600000381469727,31.649999618530273,32.7599983215332,72924700.0,32.7599983215332
2022-08-18,33.65999984741211,32.869998931884766,33.099998474121094,33.41999816894531,84552500.0,33.41999816894531
2022-08-19,33.150001525878906,31.329999923706055,32.91999816894531,31.729999542236328,125178200.0,31.729999542236328
2022-08-22,32.58000183105469,30.479999542236328,31.739999771118164,32.40999984741211,92400300.0,32.40999984741211
2022-08-23,33.5,32.619998931884766,32.630001068115234,33.439998626708984,73215800.0,33.439998626708984
2022-08-24,34.119998931884766,33.25,33.540000915527344,33.63999938964844,61067900.0,33.63999938964844
2022-08-25,34.36000061035156,32.66999816894531,34.099998474121094,33.279998779296875,99511600.0,33.279998779296875
2022-08-26,33.66999816894531,32.56999969482422,33.279998779296875,33.63999938964844,63545400.0,33.63999938964844
2022-08-29,35.08000183105469,33.45000076293945,33.54999923706055,34.47999954223633,73339500.0,34.47999954223633
